date,portfolio
2022-07-21,100000.0
2022-07-22,100000.0
2022-07-25,100000.0
2022-07-26,100000.0
2022-07-27,100000.0
2022-07-28,100000.0
2022-07-29,100000.0
2022-08-01,100000.0
2022-08-02,100000.0
2022-08-03,100000.0
2022-08-04,100000.0
2022-08-05,100000.0
2022-08-08,100000.0
2022-08-09,100000.0
2022-08-10,100000.0
2022-08-11,100000.0
2022-08-12,100000.0
2022-08-15,100000.0
2022-08-16,100000.0
2022-08-17,100000.0
2022-08-18,100000.0
2022-08-19,100000.0
2022-08-22,100000.0
2022-08-23,100000.0
2022-08-24,100000.0
2022-08-25,100000.0
2022-08-26,100000.0
2022-08-29,100000.0
2022-08-30,100000.0
2022-08-31,100000.0
2022-09-01,100000.0
2022-09-02,100000.0
2022-09-06,100000.0
2022-09-07,100000.0
2022-09-08,100000.0
2022-09-09,100000.0
2022-09-12,99276.29598280358
2022-09-13,99276.29598280358
2022-09-14,99276.29598280358
2022-09-15,99276.29598280358
2022-09-16,99276.29598280358
2022-09-19,99276.29598280358
2022-09-20,99276.29598280358
2022-09-21,99276.29598280358
2022-09-22,99276.29598280358
2022-09-23,99276.29598280358
2022-09-26,99276.29598280358
2022-09-27,99276.29598280358
2022-09-28,99276.29598280358
2022-09-29,99276.29598280358
2022-09-30,99276.29598280358
2022-10-03,99276.29598280358
2022-10-04,99276.29598280358
2022-10-05,99276.29598280358
2022-10-06,99276.29598280358
2022-10-07,99276.29598280358
2022-10-10,99276.29598280358
2022-10-11,99276.29598280358
2022-10-12,99276.29598280358
2022-10-13,99276.29598280358
2022-10-14,99276.29598280358
2022-10-17,99276.29598280358
2022-10-18,99276.29598280358
2022-10-19,99276.29598280358
2022-10-20,99276.29598280358
2022-10-21,99276.29598280358
2022-10-24,99276.29598280358
2022-10-25,99276.29598280358
2022-10-26,99276.29598280358
2022-10-27,99276.29598280358
2022-10-28,99276.29598280358
2022-10-31,99276.29598280358
2022-11-01,99276.29598280358
2022-11-02,99276.29598280358
2022-11-03,99276.29598280358
2022-11-04,99276.29598280358
2022-11-07,99276.29598280358
2022-11-08,99276.29598280358
2022-11-09,99276.29598280358
2022-11-10,99276.29598280358
2022-11-11,99276.29598280358
2022-11-14,99276.29598280358
2022-11-15,99276.29598280358
2022-11-16,99276.29598280358
2022-11-17,99276.29598280358
2022-11-18,99276.29598280358
2022-11-21,99276.29598280358
2022-11-22,99276.29598280358
2022-11-23,99276.29598280358
2022-11-25,99276.29598280358
2022-11-28,99276.29598280358
2022-11-29,99276.29598280358
2022-11-30,99276.29598280358
2022-12-01,99276.29598280358
2022-12-02,99276.29598280358
2022-12-05,99276.29598280358
2022-12-06,99276.29598280358
2022-12-07,99276.29598280358
2022-12-08,99276.29598280358
2022-12-09,99276.29598280358
2022-12-12,99276.29598280358
2022-12-13,99276.29598280358
2022-12-14,99276.29598280358
2022-12-15,99276.29598280358
2022-12-16,99276.29598280358
2022-12-19,99276.29598280358
2022-12-20,99276.29598280358
2022-12-21,99276.29598280358
2022-12-22,99276.29598280358
2022-12-23,99276.29598280358
2022-12-27,99276.29598280358
2022-12-28,99276.29598280358
2022-12-29,99276.29598280358
2022-12-30,98454.52805824102
2023-01-03,98454.52805824102
2023-01-04,99475.31029597485
2023-01-05,100634.1230918329
2023-01-06,100634.1230918329
2023-01-09,100634.1230918329
2023-01-10,99707.71102005613
2023-01-11,99707.71102005613
2023-01-12,99707.71102005613
2023-01-13,99707.71102005613
2023-01-17,99707.71102005613
2023-01-18,99707.71102005613
2023-01-19,98820.45868889925
2023-01-20,98820.45868889925
2023-01-23,98820.45868889925
2023-01-24,98820.45868889925
2023-01-25,98820.45868889925
2023-01-26,98820.45868889925
2023-01-27,98820.45868889925
2023-01-30,98820.45868889925
2023-01-31,98820.45868889925
2023-02-01,98820.45868889925
2023-02-02,98820.45868889925
2023-02-03,98820.45868889925
2023-02-06,98820.45868889925
2023-02-07,98820.45868889925
2023-02-08,98820.45868889925
2023-02-09,98820.45868889925
2023-02-10,98820.45868889925
2023-02-13,98820.45868889925
2023-02-14,98820.45868889925
2023-02-15,98820.45868889925
2023-02-16,98820.45868889925
2023-02-17,98820.45868889925
2023-02-21,98820.45868889925
2023-02-22,98820.45868889925
2023-02-23,98820.45868889925
2023-02-24,98820.45868889925
2023-02-27,98820.45868889925
2023-02-28,98820.45868889925
2023-03-01,98820.45868889925
2023-03-02,98820.45868889925
2023-03-03,98820.45868889925
2023-03-06,99303.42727005664
2023-03-07,99883.1341018063
2023-03-08,99883.1341018063
2023-03-09,99883.1341018063
2023-03-10,99883.1341018063
2023-03-13,99883.1341018063
2023-03-14,99883.1341018063
2023-03-15,99883.1341018063
2023-03-16,99883.1341018063
2023-03-17,99883.1341018063
2023-03-20,99883.1341018063
2023-03-21,99883.1341018063
2023-03-22,99883.1341018063
2023-03-23,99883.1341018063
2023-03-24,99883.1341018063
2023-03-27,99883.1341018063
2023-03-28,99883.1341018063
2023-03-29,99883.1341018063
2023-03-30,99883.1341018063
2023-03-31,99883.1341018063
2023-04-03,99883.1341018063
2023-04-04,99883.1341018063
2023-04-05,99883.1341018063
2023-04-06,99883.1341018063
2023-04-10,99883.1341018063
2023-04-11,99883.1341018063
2023-04-12,99883.1341018063
2023-04-13,99883.1341018063
2023-04-14,100280.32476665064
2023-04-17,100280.32476665064
2023-04-18,100280.32476665064
2023-04-19,100280.32476665064
2023-04-20,100280.32476665064
2023-04-21,100280.32476665064
2023-04-24,100280.32476665064
2023-04-25,100280.32476665064
2023-04-26,100280.32476665064
2023-04-27,100280.32476665064
2023-04-28,100280.32476665064
2023-05-01,100280.32476665064
2023-05-02,100280.32476665064
2023-05-03,100280.32476665064
2023-05-04,100280.32476665064
2023-05-05,100280.32476665064
2023-05-08,100280.32476665064
2023-05-09,100280.32476665064
2023-05-10,100280.32476665064
2023-05-11,100280.32476665064
2023-05-12,100280.32476665064
2023-05-15,100280.32476665064
2023-05-16,100280.32476665064
2023-05-17,100280.32476665064
2023-05-18,100280.32476665064
2023-05-19,100280.32476665064
2023-05-22,100280.32476665064
2023-05-23,100280.32476665064
2023-05-24,100280.32476665064
2023-05-25,100280.32476665064
2023-05-26,100280.32476665064
2023-05-30,100280.32476665064
2023-05-31,100280.32476665064
2023-06-01,100280.32476665064
2023-06-02,100280.32476665064
2023-06-05,99433.65585625726
2023-06-06,99433.65585625726
2023-06-07,99433.65585625726
2023-06-08,99433.65585625726
2023-06-09,99433.65585625726
2023-06-12,99433.65585625726
2023-06-13,99596.81926820261
2023-06-14,99596.81926820261
2023-06-15,99596.81926820261
2023-06-16,99596.81926820261
2023-06-20,99596.81926820261
2023-06-21,99596.81926820261
2023-06-22,99596.81926820261
2023-06-23,99596.81926820261
2023-06-26,99596.81926820261
2023-06-27,99596.81926820261
2023-06-28,99596.81926820261
2023-06-29,99596.81926820261
2023-06-30,99596.81926820261
2023-07-03,99596.81926820261
2023-07-05,99596.81926820261
2023-07-06,99596.81926820261
2023-07-07,99596.81926820261
2023-07-10,99596.81926820261
2023-07-11,99596.81926820261
2023-07-12,99596.81926820261
2023-07-13,99596.81926820261
2023-07-14,99596.81926820261
2023-07-17,99596.81926820261
2023-07-18,99596.81926820261
2023-07-19,99596.81926820261
2023-07-20,99596.81926820261
2023-07-21,99596.81926820261
2023-07-24,99596.81926820261
2023-07-25,99596.81926820261
2023-07-26,99596.81926820261
2023-07-27,99596.81926820261
2023-07-28,99596.81926820261
2023-07-31,99596.81926820261
2023-08-01,99596.81926820261
2023-08-02,99596.81926820261
2023-08-03,99596.81926820261
2023-08-04,99596.81926820261
2023-08-07,98866.02238304174
2023-08-08,98866.02238304174
2023-08-09,98866.02238304174
2023-08-10,98866.02238304174
2023-08-11,98119.21181997338
2023-08-14,98119.21181997338
2023-08-15,98119.21181997338
2023-08-16,98119.21181997338
2023-08-17,98119.21181997338
2023-08-18,98119.21181997338
2023-08-21,98119.21181997338
2023-08-22,98119.21181997338
2023-08-23,98119.21181997338
2023-08-24,98119.21181997338
2023-08-25,98119.21181997338
2023-08-28,98119.21181997338
2023-08-29,97422.31237051437
2023-08-30,97422.31237051437
2023-08-31,97422.31237051437
2023-09-01,97422.31237051437
2023-09-05,97422.31237051437
2023-09-06,97422.31237051437
2023-09-07,97422.31237051437
2023-09-08,97422.31237051437
2023-09-11,97422.31237051437
2023-09-12,97422.31237051437
2023-09-13,97422.31237051437
2023-09-14,97422.31237051437
2023-09-15,97422.31237051437
2023-09-18,97422.31237051437
2023-09-19,97422.31237051437
2023-09-20,97422.31237051437
2023-09-21,97422.31237051437
2023-09-22,97422.31237051437
2023-09-25,97422.31237051437
2023-09-26,97422.31237051437
2023-09-27,97422.31237051437
2023-09-28,97422.31237051437
2023-09-29,97422.31237051437
2023-10-02,97975.18272928883
2023-10-03,97975.18272928883
2023-10-04,97975.18272928883
2023-10-05,97975.18272928883
2023-10-06,97975.18272928883
2023-10-09,97975.18272928883
2023-10-10,97975.18272928883
2023-10-11,97975.18272928883
2023-10-12,97975.18272928883
2023-10-13,97975.18272928883
2023-10-16,97975.18272928883
2023-10-17,97975.18272928883
2023-10-18,97975.18272928883
2023-10-19,97975.18272928883
2023-10-20,97975.18272928883
2023-10-23,97975.18272928883
2023-10-24,97975.18272928883
2023-10-25,97975.18272928883
2023-10-26,97975.18272928883
2023-10-27,97975.18272928883
2023-10-30,97289.70270622475
2023-10-31,97289.70270622475
2023-11-01,97289.70270622475
2023-11-02,97289.70270622475
2023-11-03,97289.70270622475
2023-11-06,97289.70270622475
2023-11-07,97289.70270622475
2023-11-08,97289.70270622475
2023-11-09,97289.70270622475
2023-11-10,97289.70270622475
2023-11-13,98021.99009148958
2023-11-14,98021.99009148958
2023-11-15,98021.99009148958
2023-11-16,98021.99009148958
2023-11-17,98021.99009148958
2023-11-20,98021.99009148958
2023-11-21,98021.99009148958
2023-11-22,98021.99009148958
2023-11-24,97305.7752737732
2023-11-27,97305.7752737732
2023-11-28,97305.7752737732
2023-11-29,97305.7752737732
2023-11-30,96568.97224631273
2023-12-01,96568.97224631273
2023-12-04,96568.97224631273
2023-12-05,96568.97224631273
2023-12-06,96568.97224631273
2023-12-07,96568.97224631273
2023-12-08,96568.97224631273
2023-12-11,96568.97224631273
2023-12-12,96568.97224631273
2023-12-13,96568.97224631273
2023-12-14,96568.97224631273
2023-12-15,96568.97224631273
2023-12-18,96568.97224631273
2023-12-19,96568.97224631273
2023-12-20,96568.97224631273
2023-12-21,96568.97224631273
2023-12-22,96568.97224631273
2023-12-26,96568.97224631273
2023-12-27,96568.97224631273
2023-12-28,96568.97224631273
2023-12-29,96568.97224631273
2024-01-02,96568.97224631273
2024-01-03,96568.97224631273
2024-01-04,96568.97224631273
2024-01-05,96568.97224631273
2024-01-08,96568.97224631273
2024-01-09,96568.97224631273
2024-01-10,96568.97224631273
2024-01-11,96568.97224631273
2024-01-12,96568.97224631273
2024-01-16,96568.97224631273
2024-01-17,96568.97224631273
2024-01-18,96568.97224631273
2024-01-19,96568.97224631273
2024-01-22,95852.94577786942
2024-01-23,95040.38724576522
2024-01-24,95040.38724576522
2024-01-25,95040.38724576522
2024-01-26,94377.24528890419
2024-01-29,94377.24528890419
2024-01-30,94377.24528890419
2024-01-31,94377.24528890419
2024-02-01,94377.24528890419
