date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-09-02,put,2,0.00954009232347417,0.24862091391604,HARD_STOP,8,3.0078236723828757,2.104770418769628,9,3000.0,-812.7479282519229,5.8500000000000005,194.46832306783472,-818.5979282519229,-0.2728659760839743,100000.0,99181.40207174807,0.055759471238232966,False
2022-09-09,put,2,0.007871064467766125,0.24049395729891512,HARD_STOP,6,2.8563768954480984,1.9556803140034957,10,2975.4420621524423,-900.6965814446027,6.5,221.41439792306628,-907.1965814446027,-0.30489472236214016,99181.40207174807,98274.20549030347,0.049561540254722376,False
2022-12-29,put,2,0.01135207077428954,0.27488702522225034,HARD_STOP,7,2.2070913953828235,1.4854700910824061,13,2948.226164709104,-938.1076955905426,8.450000000000001,211.35131241581016,-946.5576955905426,-0.3210600689055135,98274.20549030347,97327.64779471293,0.06345539031408204,False
2023-01-03,put,2,0.008483644145521134,0.23285109459495892,EXTRINSIC_EXIT,38,2.769057973571617,5.313691020215181,10,2919.829433841388,2544.633046643564,6.5,448.60196257879625,2538.133046643564,0.869274423096812,97327.64779471293,99865.78084135649,0.06303192306794772,False
2023-01-04,put,2,0.008351614517184375,0.23297610451145412,HARD_STOP,25,2.0755375217768925,1.4754951609689149,14,2995.9734252406947,-840.0593051311688,9.1,191.1186685557879,-849.1593051311688,-0.28343352380134945,99865.78084135649,99016.62153622533,0.09313254718692277,False
2023-03-03,call,2,0.0059963259505737,0.24375853661710087,HARD_STOP,5,2.0074971928649776,1.4421716553054142,14,2970.49864608676,-791.4557525833887,9.1,191.91791906916387,-800.5557525833888,-0.26950214356704566,99016.62153622533,98216.06578364194,0.06658648170001479,False
2023-04-13,call,2,0.0060732032087296535,0.17121115383927635,GAMMA_PEAK,70,1.5019835972824287,2.2828402996803994,19,2946.4819735092583,1483.6277345561443,12.35,244.4926589995332,1471.2777345561444,0.49933369617865114,98216.06578364194,99687.34351819809,0.15075840626922343,False
2023-06-02,call,2,0.00537060029451683,0.17392151247530602,HARD_STOP,5,2.1194927711595515,1.2760403876567774,14,2990.6203055459428,-1180.8333369038837,9.1,176.132765678243,-1189.9333369038836,-0.3978884697255673,99687.34351819809,98497.41018129421,0.06380403667325132,False
2023-06-12,call,2,0.004874272443157512,0.176897742514775,HARD_STOP,7,1.894509230424063,1.297332286561698,15,2954.9223054388262,-895.7654157935473,9.75,156.156813571257,-905.5154157935473,-0.3064430540616438,98497.41018129421,97591.89476550066,0.07711978186763752,False
2023-08-10,put,2,0.008553139830040897,0.16895293994131566,HARD_STOP,5,2.1574666842140116,1.4287064022797795,13,2927.7568429650196,-947.3883665145017,8.450000000000001,159.80509504536465,-955.8383665145018,-0.32647464177609026,97591.89476550066,96636.05639898615,0.06567465146823902,False
