date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-09-09,put,2,0.007871064467766125,0.24049395729891512,HARD_STOP,5,1.2927304514912943,0.8784576463224905,15,2000.0,-621.4092077532057,9.75,149.9419292626484,-631.1592077532057,-0.31557960387660283,100000.0,99368.84079224679,0.05627534398200565,False
2022-12-29,put,2,0.01135207077428954,0.27488702522225034,HARD_STOP,7,1.1681062361975827,0.6863721669643074,17,1987.376815844936,-818.947917696568,11.05,154.02984420900452,-829.9979176965679,-0.4176348999742624,99368.84079224679,98538.84287455022,0.061231298612752234,False
2023-01-03,put,2,0.008483644145521134,0.23285109459495892,EXTRINSIC_EXIT,43,1.2332432578947452,3.5755028242827382,15,1970.7768574910044,3513.389349581989,9.75,337.70210098760833,3503.639349581989,1.7777960687251377,98538.84287455022,102042.48222413221,0.09413166389590466,False
2023-01-04,put,2,0.008351614517184375,0.23297610451145412,HARD_STOP,25,0.7818318321452139,0.43000590096095126,26,2040.8496444826442,-914.7474210790829,16.900000000000002,129.82319072668633,-931.6474210790828,-0.45649978360618315,102042.48222413221,101110.83480305313,0.10906802173910726,False
2023-01-09,put,2,0.007955449482895654,0.2511417705627394,HARD_STOP,5,1.0659221097952223,0.70705724713473,18,2022.2166960610627,-645.9567527888862,11.700000000000001,143.4615445782481,-657.6567527888863,-0.32521576647541817,101110.83480305313,100453.17805026425,0.065215138109203,False
2023-01-18,call,2,0.006112336793374074,0.21910187962012184,HARD_STOP,11,1.1067029601870266,0.6812662794392002,18,2009.063561005285,-765.7860253460876,11.700000000000001,143.29706133436792,-777.4860253460877,-0.3869892622795135,100453.17805026425,99675.69202491816,0.07154679935926349,False
2023-03-03,call,2,0.0059963259505737,0.24375853661710087,HARD_STOP,5,1.304658438628871,0.8703650539994932,15,1993.5138404983632,-651.440076944067,9.75,152.2898234193064,-661.190076944067,-0.33167067291530544,99675.69202491816,99014.50194797409,0.057933204100510116,False
2023-03-06,call,2,0.004619094521618088,0.21908398357808712,HARD_STOP,40,1.311980523480219,0.7844816333820699,15,1980.2900389594818,-791.2483351472238,9.75,126.0642221181746,-800.9983351472238,-0.4044853629461764,99014.50194797409,98213.50361282687,0.1134827990447715,False
2023-04-13,call,2,0.0060732032087296535,0.17121115383927635,HARD_STOP,28,0.7803666915911205,0.5009098026235068,25,1964.2700722565373,-698.6422224190342,16.25,118.60384633759435,-714.8922224190342,-0.36394802960968187,98213.50361282687,97498.61139040784,0.1085246286475406,False
2023-06-02,call,2,0.00537060029451683,0.17392151247530602,HARD_STOP,5,0.8236137608470256,0.37672293718108263,23,1949.9722278081567,-1027.848894431669,14.950000000000001,105.63488842079398,-1042.798894431669,-0.5347762801749308,97498.61139040784,96455.81249597616,0.06785899772820153,False
2023-06-12,call,2,0.004874272443157512,0.176897742514775,HARD_STOP,6,0.6932921525717584,0.45641947618694617,27,1929.1162499195234,-639.556226238993,17.55,122.0438993458585,-657.1062262389929,-0.34062552024348214,96455.81249597616,95798.70626973717,0.06114762568462779,False
2023-08-04,call,2,0.004995384698919563,0.16421422655920775,HARD_STOP,4,0.593551253245174,0.273243983988998,32,1915.9741253947434,-1024.9832616197632,20.8,105.74723644135648,-1045.7832616197632,-0.5458232696145117,95798.70626973717,94752.9230081174,0.06220324444532282,False
2023-08-10,put,2,0.008553139830040897,0.16895293994131566,HARD_STOP,5,0.5877225670393987,0.2882128761155503,32,1895.0584601623482,-958.431010956315,20.8,107.00466703424371,-979.231010956315,-0.516728655891927,94752.9230081174,93773.69199716109,0.059877425206997494,False
2023-08-28,put,2,0.007972125435540107,0.17470357346838328,HARD_STOP,7,0.6455842323971315,0.43584825690873735,29,1875.473839943222,-608.234328916343,18.85,123.82132852583933,-627.084328916343,-0.3343604776355224,93773.69199716109,93146.60766824475,0.062067011743788016,False
2023-09-29,put,2,0.009737870123987991,0.14400373958244436,HARD_STOP,5,0.5156108720631997,0.33763695071633587,36,1862.932153364895,-640.7061168487097,23.400000000000002,117.36323632409479,-664.1061168487097,-0.35648432802513896,93146.60766824475,92482.50155139604,0.05929422619169628,False
2023-10-27,put,2,0.008258612553090947,0.19175209441722108,HARD_STOP,5,0.8800130813430523,0.5335146856900387,21,1849.6500310279207,-727.6466308713287,13.65,115.51247328135526,-741.2966308713287,-0.40077669744873956,92482.50155139604,91741.20492052472,0.06532551224535862,False
2023-11-10,call,2,0.004792944785276074,0.1981064832738018,HARD_STOP,18,1.0759263131483567,0.6666291634790129,17,1834.8240984104943,-695.8051544378845,11.05,112.26628152971168,-706.8551544378845,-0.38524409781309943,91741.20492052472,91034.34976608683,0.07709529369717259,False
2023-11-22,call,2,0.005766320513489632,0.19595153709446725,HARD_STOP,4,1.0086672073154443,0.4916100546422015,18,1820.6869953217367,-930.702874811837,11.700000000000001,111.1692791579829,-942.402874811837,-0.5176083957502554,91034.34976608683,90091.94689127499,0.05460100008580723,False
2023-11-29,call,2,0.006494349915573451,0.14059185805015867,HARD_STOP,13,0.5737773794323062,0.3644421239984921,31,1801.8389378254997,-648.9392918448239,20.150000000000002,107.51717431212239,-669.0892918448238,-0.3713369035371697,90091.94689127499,89422.85759943016,0.07450399810610606,False
2024-01-19,call,2,0.00496745460774231,0.14474945259184893,HARD_STOP,6,0.7152409208722764,0.47002635785424896,25,1788.4571519886033,-613.0364075450686,16.25,108.73949834189185,-629.2864075450686,-0.35185992957413537,89422.85759943016,88793.5711918851,0.06021484070407965,False
2024-01-22,call,2,0.005399956800345597,0.15872993790056164,HARD_STOP,6,0.5965902376991984,0.4001999472483779,29,1775.871423837702,-569.5318423073795,18.85,109.14072790976891,-588.3818423073795,-0.3313200687895928,88793.5711918851,88205.18934957772,0.05296844693493979,False
2024-01-25,call,2,0.005934999881300002,0.14290506067012274,HARD_STOP,7,0.5763084522343844,0.3837669621177738,30,1764.1037869915544,-577.6244703498319,19.5,100.60968622474303,-597.1244703498319,-0.338486020353796,88205.18934957772,87608.06487922788,0.060980932458195504,False
2024-02-14,call,2,0.006441109852774675,0.1646638755558832,HARD_STOP,9,0.7636349831826821,0.5279830747663756,22,1752.1612975845576,-518.4341985158742,14.3,102.0041197457008,-532.7341985158741,-0.3040440393531549,87608.06487922788,87075.33068071201,0.060355932963308954,False
2024-03-22,call,2,-0.0015174506828527147,0.15585215009200717,HARD_STOP,12,1.0260639399496194,0.6687393826925303,16,1741.5066136142402,-571.7192916113426,10.4,101.00195029711259,-582.1192916113425,-0.334261889711254,87075.33068071201,86493.21138910067,0.0597320044347911,False
2024-04-11,call,2,0.0046297362662675295,0.11860301803023203,HARD_STOP,7,0.5939246307006988,0.4120391631079194,29,1729.8642277820136,-527.4678560190603,18.85,103.10102334568201,-546.3178560190603,-0.3158154537477977,86493.21138910067,85946.89353308162,0.06120812179873178,False
2024-05-15,call,2,0.005682461343415471,0.1759606091568804,FORCED,72,1.1653384739001345,1.060384579226696,14,1718.9378706616324,-146.93545254281392,9.1,114.39610567020057,-156.0354525428139,-0.09077434106606463,85946.89353308162,85790.8580805388,0.23309648649709874,False
2024-06-07,call,2,-0.0016776330123317762,0.11128765964077583,HARD_STOP,10,0.3097060421759707,0.2097602220210748,55,1715.817161610776,-549.7020108519274,35.75,93.45828722924679,-585.4520108519274,-0.3412088560195518,85790.8580805388,85205.40606968688,0.06527794295279683,False
2024-10-08,call,2,0.005345695253607305,0.1499607404230781,HARD_STOP,42,1.101653458790209,0.6943390196030805,15,1704.1081213937377,-610.9716587806926,9.75,92.64798500753923,-620.7216587806926,-0.36425016170512897,85205.40606968688,84584.6844109062,0.10170400340814306,False
2024-10-14,call,2,0.004938070071622454,0.13878110663642518,HARD_STOP,8,0.6449010130325713,0.37361189761311375,26,1691.693688218124,-705.3517000905896,16.900000000000002,95.95171761432485,-722.2517000905896,-0.42693999813367145,84584.6844109062,83862.4327108156,0.054065050978677295,False
2024-10-18,call,2,0.005408284508542603,0.12109482624635631,HARD_STOP,13,0.5659286431261582,0.3767336540177396,29,1677.248654216312,-548.6654684144139,18.85,95.61568704044532,-567.5154684144139,-0.33836096215535993,83862.4327108156,83294.91724240119,0.060193935899708347,False
2024-10-25,call,2,0.005847953216374297,0.13490054923817812,HARD_STOP,15,0.49151600699107567,0.29142481329735265,33,1665.898344848024,-660.3009391892859,21.45,86.58006795216464,-681.750939189286,-0.4092392199666184,83294.91724240119,82613.16630321191,0.07358133131045173,False
