date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-09-02,put,2,0.00954009232347417,0.24862091391604,HARD_STOP,8,3.0078236723828757,2.104770418769628,9,3000.0,-812.7479282519229,5.8500000000000005,194.46832306783472,-818.5979282519229,-0.2728659760839743,100000.0,99181.40207174807,0.055759471238232966,False
2022-09-09,put,2,0.007871064467766125,0.24049395729891512,HARD_STOP,6,2.8563768954480984,1.9556803140034957,10,2975.4420621524423,-900.6965814446027,6.5,221.41439792306628,-907.1965814446027,-0.30489472236214016,99181.40207174807,98274.20549030347,0.049561540254722376,False
2022-12-20,put,2,-0.004978314161795185,0.2661555959153743,HARD_STOP,7,2.553059541043364,1.7930673124150125,11,2948.226164709104,-835.9914514911868,7.15,207.0523179856952,-843.1414514911868,-0.28598262290178744,98274.20549030347,97431.06403881228,0.061744398553920984,False
2022-12-23,put,2,-0.005189057194093467,0.2725835943049174,HARD_STOP,17,2.5297947705057133,1.4795214489401853,11,2922.9319211643683,-1155.3006537220808,7.15,198.12686972663565,-1162.450653722081,-0.39770021508369974,97431.06403881228,96268.6133850902,0.06906588035741189,False
2022-12-29,put,2,0.01135207077428954,0.27488702522225034,HARD_STOP,7,2.2070913953828235,1.4854700910824061,13,2888.0584015527056,-938.1076955905426,8.450000000000001,211.35131241581016,-946.5576955905426,-0.32774880697760306,96268.6133850902,95322.05568949966,0.06345539031408204,False
2023-01-03,put,2,0.008483644145521134,0.23285109459495892,EXTRINSIC_EXIT,38,2.769057973571617,5.313691020215181,10,2859.6616706849895,2544.633046643564,6.5,448.60196257879625,2538.133046643564,0.8875641033561819,95322.05568949966,97860.18873614322,0.06303192306794772,False
2023-01-04,put,2,0.008351614517184375,0.23297610451145412,HARD_STOP,25,2.0755375217768925,1.4754951609689149,14,2935.8056620842963,-840.0593051311688,9.1,191.1186685557879,-849.1593051311688,-0.2892423419226946,97860.18873614322,97011.02943101205,0.09313254718692277,False
2023-03-03,call,2,0.0059963259505737,0.24375853661710087,HARD_STOP,5,2.0074971928649776,1.4421716553054142,14,2910.3308829303614,-791.4557525833887,9.1,191.91791906916387,-800.5557525833888,-0.27507379222025885,97011.02943101205,96210.47367842867,0.06658648170001479,False
2023-04-13,call,2,0.0060732032087296535,0.17121115383927635,GAMMA_PEAK,70,1.5019835972824287,2.2828402996803994,19,2886.31421035286,1483.6277345561443,12.35,244.4926589995332,1471.2777345561444,0.5097427470920696,96210.47367842867,97681.75141298481,0.15075840626922343,False
2023-06-02,call,2,0.00537060029451683,0.17392151247530602,HARD_STOP,5,2.1194927711595515,1.2760403876567774,13,2930.4525423895443,-1096.4880985536063,8.450000000000001,163.55185384408276,-1104.9380985536063,-0.3770537425774586,97681.75141298481,96576.8133144312,0.06380403667325132,False
