date,portfolio
2022-07-21,100000.0
2022-07-22,100000.0
2022-07-25,100000.0
2022-07-26,100000.0
2022-07-27,100000.0
2022-07-28,100000.0
2022-07-29,100000.0
2022-08-01,100000.0
2022-08-02,100000.0
2022-08-03,100000.0
2022-08-04,100000.0
2022-08-05,100000.0
2022-08-08,100000.0
2022-08-09,100000.0
2022-08-10,100000.0
2022-08-11,100000.0
2022-08-12,100000.0
2022-08-15,100000.0
2022-08-16,100000.0
2022-08-17,100000.0
2022-08-18,100000.0
2022-08-19,100000.0
2022-08-22,100000.0
2022-08-23,100000.0
2022-08-24,100000.0
2022-08-25,100000.0
2022-08-26,100000.0
2022-08-29,100000.0
2022-08-30,100000.0
2022-08-31,100000.0
2022-09-01,100000.0
2022-09-02,100000.0
2022-09-06,99181.40207174807
2022-09-07,99181.40207174807
2022-09-08,99181.40207174807
2022-09-09,99181.40207174807
2022-09-12,98274.20549030347
2022-09-13,98274.20549030347
2022-09-14,98274.20549030347
2022-09-15,98274.20549030347
2022-09-16,98274.20549030347
2022-09-19,98274.20549030347
2022-09-20,98274.20549030347
2022-09-21,98274.20549030347
2022-09-22,98274.20549030347
2022-09-23,98274.20549030347
2022-09-26,98274.20549030347
2022-09-27,98274.20549030347
2022-09-28,98274.20549030347
2022-09-29,98274.20549030347
2022-09-30,98274.20549030347
2022-10-03,98274.20549030347
2022-10-04,98274.20549030347
2022-10-05,98274.20549030347
2022-10-06,98274.20549030347
2022-10-07,98274.20549030347
2022-10-10,98274.20549030347
2022-10-11,98274.20549030347
2022-10-12,98274.20549030347
2022-10-13,98274.20549030347
2022-10-14,98274.20549030347
2022-10-17,98274.20549030347
2022-10-18,98274.20549030347
2022-10-19,98274.20549030347
2022-10-20,98274.20549030347
2022-10-21,98274.20549030347
2022-10-24,98274.20549030347
2022-10-25,98274.20549030347
2022-10-26,98274.20549030347
2022-10-27,98274.20549030347
2022-10-28,98274.20549030347
2022-10-31,98274.20549030347
2022-11-01,98274.20549030347
2022-11-02,98274.20549030347
2022-11-03,98274.20549030347
2022-11-04,98274.20549030347
2022-11-07,98274.20549030347
2022-11-08,98274.20549030347
2022-11-09,98274.20549030347
2022-11-10,98274.20549030347
2022-11-11,98274.20549030347
2022-11-14,98274.20549030347
2022-11-15,98274.20549030347
2022-11-16,98274.20549030347
2022-11-17,98274.20549030347
2022-11-18,98274.20549030347
2022-11-21,98274.20549030347
2022-11-22,98274.20549030347
2022-11-23,98274.20549030347
2022-11-25,98274.20549030347
2022-11-28,98274.20549030347
2022-11-29,98274.20549030347
2022-11-30,98274.20549030347
2022-12-01,98274.20549030347
2022-12-02,98274.20549030347
2022-12-05,98274.20549030347
2022-12-06,98274.20549030347
2022-12-07,98274.20549030347
2022-12-08,98274.20549030347
2022-12-09,98274.20549030347
2022-12-12,98274.20549030347
2022-12-13,98274.20549030347
2022-12-14,98274.20549030347
2022-12-15,98274.20549030347
2022-12-16,98274.20549030347
2022-12-19,98274.20549030347
2022-12-20,98274.20549030347
2022-12-21,97431.06403881228
2022-12-22,97431.06403881228
2022-12-23,97431.06403881228
2022-12-27,96268.6133850902
2022-12-28,96268.6133850902
2022-12-29,96268.6133850902
2022-12-30,95322.05568949966
2023-01-03,95322.05568949966
2023-01-04,97860.18873614322
2023-01-05,97011.02943101205
2023-01-06,97011.02943101205
2023-01-09,97011.02943101205
2023-01-10,97011.02943101205
2023-01-11,97011.02943101205
2023-01-12,97011.02943101205
2023-01-13,97011.02943101205
2023-01-17,97011.02943101205
2023-01-18,97011.02943101205
2023-01-19,97011.02943101205
2023-01-20,97011.02943101205
2023-01-23,97011.02943101205
2023-01-24,97011.02943101205
2023-01-25,97011.02943101205
2023-01-26,97011.02943101205
2023-01-27,97011.02943101205
2023-01-30,97011.02943101205
2023-01-31,97011.02943101205
2023-02-01,97011.02943101205
2023-02-02,97011.02943101205
2023-02-03,97011.02943101205
2023-02-06,97011.02943101205
2023-02-07,97011.02943101205
2023-02-08,97011.02943101205
2023-02-09,97011.02943101205
2023-02-10,97011.02943101205
2023-02-13,97011.02943101205
2023-02-14,97011.02943101205
2023-02-15,97011.02943101205
2023-02-16,97011.02943101205
2023-02-17,97011.02943101205
2023-02-21,97011.02943101205
2023-02-22,97011.02943101205
2023-02-23,97011.02943101205
2023-02-24,97011.02943101205
2023-02-27,97011.02943101205
2023-02-28,97011.02943101205
2023-03-01,97011.02943101205
2023-03-02,97011.02943101205
2023-03-03,97011.02943101205
2023-03-06,96210.47367842867
2023-03-07,96210.47367842867
2023-03-08,96210.47367842867
2023-03-09,96210.47367842867
2023-03-10,96210.47367842867
2023-03-13,96210.47367842867
2023-03-14,96210.47367842867
2023-03-15,96210.47367842867
2023-03-16,96210.47367842867
2023-03-17,96210.47367842867
2023-03-20,96210.47367842867
2023-03-21,96210.47367842867
2023-03-22,96210.47367842867
2023-03-23,96210.47367842867
2023-03-24,96210.47367842867
2023-03-27,96210.47367842867
2023-03-28,96210.47367842867
2023-03-29,96210.47367842867
2023-03-30,96210.47367842867
2023-03-31,96210.47367842867
2023-04-03,96210.47367842867
2023-04-04,96210.47367842867
2023-04-05,96210.47367842867
2023-04-06,96210.47367842867
2023-04-10,96210.47367842867
2023-04-11,96210.47367842867
2023-04-12,96210.47367842867
2023-04-13,96210.47367842867
2023-04-14,97681.75141298481
2023-04-17,97681.75141298481
2023-04-18,97681.75141298481
2023-04-19,97681.75141298481
2023-04-20,97681.75141298481
2023-04-21,97681.75141298481
2023-04-24,97681.75141298481
2023-04-25,97681.75141298481
2023-04-26,97681.75141298481
2023-04-27,97681.75141298481
2023-04-28,97681.75141298481
2023-05-01,97681.75141298481
2023-05-02,97681.75141298481
2023-05-03,97681.75141298481
2023-05-04,97681.75141298481
2023-05-05,97681.75141298481
2023-05-08,97681.75141298481
2023-05-09,97681.75141298481
2023-05-10,97681.75141298481
2023-05-11,97681.75141298481
2023-05-12,97681.75141298481
2023-05-15,97681.75141298481
2023-05-16,97681.75141298481
2023-05-17,97681.75141298481
2023-05-18,97681.75141298481
2023-05-19,97681.75141298481
2023-05-22,97681.75141298481
2023-05-23,97681.75141298481
2023-05-24,97681.75141298481
2023-05-25,97681.75141298481
2023-05-26,97681.75141298481
2023-05-30,97681.75141298481
2023-05-31,97681.75141298481
2023-06-01,97681.75141298481
2023-06-02,97681.75141298481
2023-06-05,96576.8133144312
2023-06-06,96576.8133144312
2023-06-07,96576.8133144312
2023-06-08,96576.8133144312
2023-06-09,96576.8133144312
2023-06-12,96576.8133144312
2023-06-13,95671.29789863765
2023-06-14,95671.29789863765
2023-06-15,95671.29789863765
2023-06-16,95671.29789863765
2023-06-20,95671.29789863765
2023-06-21,95671.29789863765
2023-06-22,95671.29789863765
2023-06-23,95671.29789863765
2023-06-26,95671.29789863765
2023-06-27,95671.29789863765
2023-06-28,95671.29789863765
2023-06-29,95671.29789863765
2023-06-30,95671.29789863765
2023-07-03,95671.29789863765
2023-07-05,95671.29789863765
2023-07-06,95671.29789863765
2023-07-07,95671.29789863765
2023-07-10,95671.29789863765
2023-07-11,95671.29789863765
2023-07-12,95671.29789863765
2023-07-13,95671.29789863765
2023-07-14,95671.29789863765
2023-07-17,95671.29789863765
2023-07-18,95671.29789863765
2023-07-19,95671.29789863765
2023-07-20,95671.29789863765
2023-07-21,95671.29789863765
2023-07-24,95671.29789863765
2023-07-25,95671.29789863765
2023-07-26,95671.29789863765
2023-07-27,95671.29789863765
2023-07-28,95671.29789863765
2023-07-31,95671.29789863765
2023-08-01,95671.29789863765
2023-08-02,95671.29789863765
2023-08-03,95671.29789863765
2023-08-04,95671.29789863765
2023-08-07,95671.29789863765
2023-08-08,95671.29789863765
2023-08-09,95671.29789863765
2023-08-10,95671.29789863765
2023-08-11,94715.45953212315
2023-08-14,94715.45953212315
2023-08-15,94715.45953212315
2023-08-16,94715.45953212315
2023-08-17,94715.45953212315
2023-08-18,94715.45953212315
2023-08-21,94715.45953212315
2023-08-22,94715.45953212315
2023-08-23,94715.45953212315
2023-08-24,94715.45953212315
2023-08-25,94715.45953212315
2023-08-28,94715.45953212315
2023-08-29,93863.416387099
2023-08-30,93863.416387099
2023-08-31,93863.416387099
2023-09-01,93863.416387099
2023-09-05,93863.416387099
2023-09-06,93863.416387099
2023-09-07,93863.416387099
2023-09-08,93863.416387099
2023-09-11,93863.416387099
2023-09-12,93863.416387099
2023-09-13,93863.416387099
2023-09-14,93863.416387099
2023-09-15,93100.12985116248
2023-09-18,93100.12985116248
2023-09-19,93100.12985116248
2023-09-20,93100.12985116248
2023-09-21,93100.12985116248
2023-09-22,93100.12985116248
2023-09-25,93100.12985116248
2023-09-26,93100.12985116248
2023-09-27,93100.12985116248
2023-09-28,93100.12985116248
2023-09-29,91945.7647382928
2023-10-02,91133.07118659734
2023-10-03,91133.07118659734
2023-10-04,91133.07118659734
2023-10-05,91133.07118659734
2023-10-06,91133.07118659734
2023-10-09,91133.07118659734
2023-10-10,91133.07118659734
2023-10-11,91133.07118659734
2023-10-12,91133.07118659734
2023-10-13,91133.07118659734
2023-10-16,91133.07118659734
2023-10-17,91133.07118659734
2023-10-18,91133.07118659734
2023-10-19,91133.07118659734
2023-10-20,91133.07118659734
2023-10-23,91133.07118659734
2023-10-24,90281.52651867524
2023-10-25,90281.52651867524
2023-10-26,90281.52651867524
2023-10-27,89482.90575858303
2023-10-30,89482.90575858303
2023-10-31,89482.90575858303
2023-11-01,89482.90575858303
2023-11-02,89482.90575858303
2023-11-03,89482.90575858303
2023-11-06,89482.90575858303
2023-11-07,89482.90575858303
2023-11-08,89482.90575858303
2023-11-09,89482.90575858303
2023-11-10,89482.90575858303
2023-11-13,88786.97283738037
2023-11-14,88786.97283738037
2023-11-15,88786.97283738037
2023-11-16,88786.97283738037
2023-11-17,88786.97283738037
2023-11-20,88786.97283738037
2023-11-21,88786.97283738037
2023-11-22,88786.97283738037
2023-11-24,87846.74725907655
2023-11-27,87846.74725907655
2023-11-28,87846.74725907655
2023-11-29,87162.8326759397
2023-11-30,86159.82960839063
2023-12-01,86159.82960839063
2023-12-04,86159.82960839063
2023-12-05,86159.82960839063
2023-12-06,86159.82960839063
2023-12-07,86159.82960839063
2023-12-08,86159.82960839063
2023-12-11,86159.82960839063
2023-12-12,86159.82960839063
2023-12-13,86159.82960839063
2023-12-14,86159.82960839063
2023-12-15,86159.82960839063
2023-12-18,86159.82960839063
2023-12-19,86159.82960839063
2023-12-20,86159.82960839063
2023-12-21,86159.82960839063
2023-12-22,86159.82960839063
2023-12-26,86159.82960839063
2023-12-27,86159.82960839063
2023-12-28,86159.82960839063
2023-12-29,86159.82960839063
2024-01-02,86159.82960839063
2024-01-03,86159.82960839063
2024-01-04,86159.82960839063
2024-01-05,86159.82960839063
2024-01-08,86159.82960839063
2024-01-09,86159.82960839063
2024-01-10,86159.82960839063
2024-01-11,86159.82960839063
2024-01-12,86159.82960839063
2024-01-16,86159.82960839063
2024-01-17,86159.82960839063
2024-01-18,86159.82960839063
2024-01-19,86159.82960839063
2024-01-22,86159.82960839063
2024-01-23,86159.82960839063
2024-01-24,86159.82960839063
2024-01-25,86159.82960839063
2024-01-26,85383.20681649624
2024-01-29,85383.20681649624
2024-01-30,85383.20681649624
2024-01-31,85383.20681649624
2024-02-01,85383.20681649624
