date,portfolio
2022-07-21,100000.0
2022-07-22,100000.0
2022-07-25,100000.0
2022-07-26,100000.0
2022-07-27,100000.0
2022-07-28,100000.0
2022-07-29,100000.0
2022-08-01,100000.0
2022-08-02,100000.0
2022-08-03,100000.0
2022-08-04,100000.0
2022-08-05,100000.0
2022-08-08,100000.0
2022-08-09,100000.0
2022-08-10,100000.0
2022-08-11,100000.0
2022-08-12,100000.0
2022-08-15,100000.0
2022-08-16,100000.0
2022-08-17,100000.0
2022-08-18,100000.0
2022-08-19,100000.0
2022-08-22,100000.0
2022-08-23,100000.0
2022-08-24,100000.0
2022-08-25,100000.0
2022-08-26,99642.65675785164
2022-08-29,99642.65675785164
2022-08-30,99642.65675785164
2022-08-31,99642.65675785164
2022-09-01,99642.65675785164
2022-09-02,99642.65675785164
2022-09-06,98917.74548840459
2022-09-07,98917.74548840459
2022-09-08,98917.74548840459
2022-09-09,98917.74548840459
2022-09-12,98194.04147120817
2022-09-13,98194.04147120817
2022-09-14,98194.04147120817
2022-09-15,98194.04147120817
2022-09-16,98194.04147120817
2022-09-19,98194.04147120817
2022-09-20,98194.04147120817
2022-09-21,98194.04147120817
2022-09-22,98194.04147120817
2022-09-23,98194.04147120817
2022-09-26,98194.04147120817
2022-09-27,98194.04147120817
2022-09-28,98194.04147120817
2022-09-29,98194.04147120817
2022-09-30,98194.04147120817
2022-10-03,98194.04147120817
2022-10-04,98194.04147120817
2022-10-05,98194.04147120817
2022-10-06,98194.04147120817
2022-10-07,98194.04147120817
2022-10-10,98194.04147120817
2022-10-11,98194.04147120817
2022-10-12,98194.04147120817
2022-10-13,98194.04147120817
2022-10-14,98194.04147120817
2022-10-17,100353.65983043618
2022-10-18,100353.65983043618
2022-10-19,100353.65983043618
2022-10-20,100353.65983043618
2022-10-21,100353.65983043618
2022-10-24,100353.65983043618
2022-10-25,100353.65983043618
2022-10-26,100353.65983043618
2022-10-27,100353.65983043618
2022-10-28,100353.65983043618
2022-10-31,100353.65983043618
2022-11-01,100353.65983043618
2022-11-02,100353.65983043618
2022-11-03,100353.65983043618
2022-11-04,100353.65983043618
2022-11-07,100353.65983043618
2022-11-08,100353.65983043618
2022-11-09,100353.65983043618
2022-11-10,100353.65983043618
2022-11-11,100353.65983043618
2022-11-14,100353.65983043618
2022-11-15,100353.65983043618
2022-11-16,100353.65983043618
2022-11-17,100353.65983043618
2022-11-18,100353.65983043618
2022-11-21,100353.65983043618
2022-11-22,100353.65983043618
2022-11-23,100353.65983043618
2022-11-25,100353.65983043618
2022-11-28,100353.65983043618
2022-11-29,100353.65983043618
2022-11-30,100353.65983043618
2022-12-01,100353.65983043618
2022-12-02,100353.65983043618
2022-12-05,100353.65983043618
2022-12-06,100353.65983043618
2022-12-07,100353.65983043618
2022-12-08,100353.65983043618
2022-12-09,100353.65983043618
2022-12-12,100353.65983043618
2022-12-13,100353.65983043618
2022-12-14,100353.65983043618
2022-12-15,100353.65983043618
2022-12-16,100353.65983043618
2022-12-19,100353.65983043618
2022-12-20,100353.65983043618
2022-12-21,100353.65983043618
2022-12-22,100353.65983043618
2022-12-23,100353.65983043618
2022-12-27,100353.65983043618
2022-12-28,100353.65983043618
2022-12-29,100353.65983043618
2022-12-30,99531.89190587362
2023-01-03,99531.89190587362
2023-01-04,101901.97564151172
2023-01-05,100824.56817868876
2023-01-06,100824.56817868876
2023-01-09,100824.56817868876
2023-01-10,99898.15610691199
2023-01-11,99898.15610691199
2023-01-12,99898.15610691199
2023-01-13,99898.15610691199
2023-01-17,99898.15610691199
2023-01-18,99898.15610691199
2023-01-19,99010.90377575511
2023-01-20,99010.90377575511
2023-01-23,99010.90377575511
2023-01-24,99010.90377575511
2023-01-25,99010.90377575511
2023-01-26,99010.90377575511
2023-01-27,99010.90377575511
2023-01-30,99010.90377575511
2023-01-31,99010.90377575511
2023-02-01,99010.90377575511
2023-02-02,99010.90377575511
2023-02-03,99010.90377575511
2023-02-06,99010.90377575511
2023-02-07,99010.90377575511
2023-02-08,99010.90377575511
2023-02-09,99010.90377575511
2023-02-10,99010.90377575511
2023-02-13,99010.90377575511
2023-02-14,99010.90377575511
2023-02-15,99010.90377575511
2023-02-16,99010.90377575511
2023-02-17,99010.90377575511
2023-02-21,99010.90377575511
2023-02-22,99010.90377575511
2023-02-23,99010.90377575511
2023-02-24,99010.90377575511
2023-02-27,99010.90377575511
2023-02-28,99010.90377575511
2023-03-01,99010.90377575511
2023-03-02,99010.90377575511
2023-03-03,99010.90377575511
2023-03-06,98888.71737102824
2023-03-07,99071.94641881954
2023-03-08,99071.94641881954
2023-03-09,99071.94641881954
2023-03-10,99071.94641881954
2023-03-13,99071.94641881954
2023-03-14,99071.94641881954
2023-03-15,99071.94641881954
2023-03-16,99071.94641881954
2023-03-17,99071.94641881954
2023-03-20,99071.94641881954
2023-03-21,99071.94641881954
2023-03-22,99071.94641881954
2023-03-23,99071.94641881954
2023-03-24,99071.94641881954
2023-03-27,99071.94641881954
2023-03-28,99071.94641881954
2023-03-29,99071.94641881954
2023-03-30,99071.94641881954
2023-03-31,99071.94641881954
2023-04-03,99071.94641881954
2023-04-04,99071.94641881954
2023-04-05,99071.94641881954
2023-04-06,99071.94641881954
2023-04-10,99071.94641881954
2023-04-11,99071.94641881954
2023-04-12,99071.94641881954
2023-04-13,99071.94641881954
2023-04-14,99387.74024881964
2023-04-17,99387.74024881964
2023-04-18,99387.74024881964
2023-04-19,99387.74024881964
2023-04-20,99387.74024881964
2023-04-21,99387.74024881964
2023-04-24,99387.74024881964
2023-04-25,99387.74024881964
2023-04-26,99387.74024881964
2023-04-27,99387.74024881964
2023-04-28,99387.74024881964
2023-05-01,99387.74024881964
2023-05-02,99387.74024881964
2023-05-03,99387.74024881964
2023-05-04,99387.74024881964
2023-05-05,99387.74024881964
2023-05-08,99387.74024881964
2023-05-09,99387.74024881964
2023-05-10,99387.74024881964
2023-05-11,99387.74024881964
2023-05-12,99387.74024881964
2023-05-15,99387.74024881964
2023-05-16,99387.74024881964
2023-05-17,99387.74024881964
2023-05-18,99387.74024881964
2023-05-19,99387.74024881964
2023-05-22,99387.74024881964
2023-05-23,99387.74024881964
2023-05-24,99387.74024881964
2023-05-25,99387.74024881964
2023-05-26,99387.74024881964
2023-05-30,99387.74024881964
2023-05-31,99387.74024881964
2023-06-01,99387.74024881964
2023-06-02,99387.74024881964
2023-06-05,98541.07133842626
2023-06-06,98541.07133842626
2023-06-07,98541.07133842626
2023-06-08,98541.07133842626
2023-06-09,98541.07133842626
2023-06-12,97650.28925161652
2023-06-13,97431.12056281848
2023-06-14,97431.12056281848
2023-06-15,97431.12056281848
2023-06-16,97431.12056281848
2023-06-20,97431.12056281848
2023-06-21,97431.12056281848
2023-06-22,97431.12056281848
2023-06-23,97431.12056281848
2023-06-26,97431.12056281848
2023-06-27,97431.12056281848
2023-06-28,96619.03313626457
2023-06-29,96619.03313626457
2023-06-30,96619.03313626457
2023-07-03,96619.03313626457
2023-07-05,96619.03313626457
2023-07-06,96619.03313626457
2023-07-07,96619.03313626457
2023-07-10,96619.03313626457
2023-07-11,96619.03313626457
2023-07-12,96619.03313626457
2023-07-13,96619.03313626457
2023-07-14,96619.03313626457
2023-07-17,96619.03313626457
2023-07-18,96619.03313626457
2023-07-19,96619.03313626457
2023-07-20,96619.03313626457
2023-07-21,96619.03313626457
2023-07-24,96619.03313626457
2023-07-25,96619.03313626457
2023-07-26,96619.03313626457
2023-07-27,96619.03313626457
2023-07-28,96619.03313626457
2023-07-31,96619.03313626457
2023-08-01,96619.03313626457
2023-08-02,96619.03313626457
2023-08-03,96619.03313626457
2023-08-04,96619.03313626457
2023-08-07,95888.23625110369
2023-08-08,95137.58737066633
2023-08-09,95137.58737066633
2023-08-10,95137.58737066633
2023-08-11,94390.77680759797
2023-08-14,94390.77680759797
2023-08-15,94390.77680759797
2023-08-16,94390.77680759797
2023-08-17,94390.77680759797
2023-08-18,94390.77680759797
2023-08-21,94390.77680759797
2023-08-22,94390.77680759797
2023-08-23,94390.77680759797
2023-08-24,94390.77680759797
2023-08-25,96697.04848545301
2023-08-28,96697.04848545301
2023-08-29,96000.14903599399
2023-08-30,96000.14903599399
2023-08-31,96000.14903599399
2023-09-01,96000.14903599399
2023-09-05,96000.14903599399
2023-09-06,96000.14903599399
2023-09-07,96000.14903599399
2023-09-08,96000.14903599399
2023-09-11,96000.14903599399
2023-09-12,96000.14903599399
2023-09-13,96000.14903599399
2023-09-14,96000.14903599399
2023-09-15,95234.47090117901
2023-09-18,95234.47090117901
2023-09-19,95234.47090117901
2023-09-20,95234.47090117901
2023-09-21,95234.47090117901
2023-09-22,95234.47090117901
2023-09-25,95234.47090117901
2023-09-26,95234.47090117901
2023-09-27,95234.47090117901
2023-09-28,95234.47090117901
2023-09-29,95234.47090117901
2023-10-02,95404.94083352466
2023-10-03,95404.94083352466
2023-10-04,95404.94083352466
2023-10-05,95404.94083352466
2023-10-06,95404.94083352466
2023-10-09,95404.94083352466
2023-10-10,95404.94083352466
2023-10-11,95404.94083352466
2023-10-12,94623.3253377745
2023-10-13,94623.3253377745
2023-10-16,94623.3253377745
2023-10-17,94623.3253377745
2023-10-18,94623.3253377745
2023-10-19,94623.3253377745
2023-10-20,94623.3253377745
2023-10-23,94623.3253377745
2023-10-24,94623.3253377745
2023-10-25,94623.3253377745
2023-10-26,94623.3253377745
2023-10-27,94623.3253377745
2023-10-30,93937.84531471042
2023-10-31,93937.84531471042
2023-11-01,93937.84531471042
2023-11-02,93937.84531471042
2023-11-03,93937.84531471042
2023-11-06,93937.84531471042
2023-11-07,93937.84531471042
2023-11-08,93937.84531471042
2023-11-09,93937.84531471042
2023-11-10,93937.84531471042
2023-11-13,94657.87714050215
2023-11-14,94657.87714050215
2023-11-15,94657.87714050215
2023-11-16,93960.1706137032
2023-11-17,93960.1706137032
2023-11-20,93960.1706137032
2023-11-21,93960.1706137032
2023-11-22,93960.1706137032
2023-11-24,93243.95579598681
2023-11-27,93243.95579598681
2023-11-28,93243.95579598681
2023-11-29,92978.1436408807
2023-11-30,92315.0209161663
2023-12-01,92315.0209161663
2023-12-04,92315.0209161663
2023-12-05,92315.0209161663
2023-12-06,92315.0209161663
2023-12-07,92315.0209161663
2023-12-08,92315.0209161663
2023-12-11,92315.0209161663
2023-12-12,92315.0209161663
2023-12-13,92315.0209161663
2023-12-14,92315.0209161663
2023-12-15,92315.0209161663
2023-12-18,92315.0209161663
2023-12-19,92315.0209161663
2023-12-20,92315.0209161663
2023-12-21,92315.0209161663
2023-12-22,92315.0209161663
2023-12-26,92315.0209161663
2023-12-27,92315.0209161663
2023-12-28,92315.0209161663
2023-12-29,92315.0209161663
2024-01-02,92315.0209161663
2024-01-03,92315.0209161663
2024-01-04,92315.0209161663
2024-01-05,92315.0209161663
2024-01-08,92315.0209161663
2024-01-09,94220.12908512782
2024-01-10,94220.12908512782
2024-01-11,94220.12908512782
2024-01-12,94220.12908512782
2024-01-16,94220.12908512782
2024-01-17,94220.12908512782
2024-01-18,94220.12908512782
2024-01-19,94220.12908512782
2024-01-22,93504.10261668451
2024-01-23,92691.54408458031
2024-01-24,92691.54408458031
2024-01-25,92691.54408458031
2024-01-26,92028.40212771928
2024-01-29,92028.40212771928
2024-01-30,92028.40212771928
