date,portfolio
2022-07-21,100000.0
2022-07-22,100000.0
2022-07-25,100000.0
2022-07-26,100000.0
2022-07-27,100000.0
2022-07-28,100000.0
2022-07-29,100000.0
2022-08-01,100000.0
2022-08-02,100000.0
2022-08-03,100000.0
2022-08-04,100000.0
2022-08-05,100000.0
2022-08-08,100000.0
2022-08-09,100000.0
2022-08-10,100000.0
2022-08-11,100000.0
2022-08-12,100000.0
2022-08-15,100000.0
2022-08-16,100000.0
2022-08-17,100000.0
2022-08-18,100000.0
2022-08-19,100000.0
2022-08-22,100000.0
2022-08-23,100000.0
2022-08-24,100000.0
2022-08-25,100000.0
2022-08-26,100000.0
2022-08-29,100000.0
2022-08-30,100000.0
2022-08-31,100000.0
2022-09-01,100000.0
2022-09-02,100000.0
2022-09-06,99181.40207174807
2022-09-07,99181.40207174807
2022-09-08,99181.40207174807
2022-09-09,99181.40207174807
2022-09-12,98274.20549030347
2022-09-13,98274.20549030347
2022-09-14,98274.20549030347
2022-09-15,98274.20549030347
2022-09-16,98274.20549030347
2022-09-19,98274.20549030347
2022-09-20,98274.20549030347
2022-09-21,98274.20549030347
2022-09-22,98274.20549030347
2022-09-23,98274.20549030347
2022-09-26,98274.20549030347
2022-09-27,98274.20549030347
2022-09-28,98274.20549030347
2022-09-29,98274.20549030347
2022-09-30,98274.20549030347
2022-10-03,98274.20549030347
2022-10-04,98274.20549030347
2022-10-05,98274.20549030347
2022-10-06,98274.20549030347
2022-10-07,98274.20549030347
2022-10-10,98274.20549030347
2022-10-11,98274.20549030347
2022-10-12,98274.20549030347
2022-10-13,98274.20549030347
2022-10-14,98274.20549030347
2022-10-17,98274.20549030347
2022-10-18,98274.20549030347
2022-10-19,98274.20549030347
2022-10-20,98274.20549030347
2022-10-21,98274.20549030347
2022-10-24,98274.20549030347
2022-10-25,98274.20549030347
2022-10-26,98274.20549030347
2022-10-27,98274.20549030347
2022-10-28,98274.20549030347
2022-10-31,98274.20549030347
2022-11-01,98274.20549030347
2022-11-02,98274.20549030347
2022-11-03,98274.20549030347
2022-11-04,98274.20549030347
2022-11-07,98274.20549030347
2022-11-08,98274.20549030347
2022-11-09,98274.20549030347
2022-11-10,98274.20549030347
2022-11-11,98274.20549030347
2022-11-14,98274.20549030347
2022-11-15,98274.20549030347
2022-11-16,98274.20549030347
2022-11-17,98274.20549030347
2022-11-18,98274.20549030347
2022-11-21,98274.20549030347
2022-11-22,98274.20549030347
2022-11-23,98274.20549030347
2022-11-25,98274.20549030347
2022-11-28,98274.20549030347
2022-11-29,98274.20549030347
2022-11-30,98274.20549030347
2022-12-01,98274.20549030347
2022-12-02,98274.20549030347
2022-12-05,98274.20549030347
2022-12-06,98274.20549030347
2022-12-07,98274.20549030347
2022-12-08,98274.20549030347
2022-12-09,98274.20549030347
2022-12-12,98274.20549030347
2022-12-13,98274.20549030347
2022-12-14,98274.20549030347
2022-12-15,98274.20549030347
2022-12-16,98274.20549030347
2022-12-19,98274.20549030347
2022-12-20,98274.20549030347
2022-12-21,98274.20549030347
2022-12-22,98274.20549030347
2022-12-23,98274.20549030347
2022-12-27,98274.20549030347
2022-12-28,98274.20549030347
2022-12-29,98274.20549030347
2022-12-30,97327.64779471293
2023-01-03,97327.64779471293
2023-01-04,99865.78084135649
2023-01-05,99016.62153622533
2023-01-06,99016.62153622533
2023-01-09,99016.62153622533
2023-01-10,99016.62153622533
2023-01-11,99016.62153622533
2023-01-12,99016.62153622533
2023-01-13,99016.62153622533
2023-01-17,99016.62153622533
2023-01-18,99016.62153622533
2023-01-19,99016.62153622533
2023-01-20,99016.62153622533
2023-01-23,99016.62153622533
2023-01-24,99016.62153622533
2023-01-25,99016.62153622533
2023-01-26,99016.62153622533
2023-01-27,99016.62153622533
2023-01-30,99016.62153622533
2023-01-31,99016.62153622533
2023-02-01,99016.62153622533
2023-02-02,99016.62153622533
2023-02-03,99016.62153622533
2023-02-06,99016.62153622533
2023-02-07,99016.62153622533
2023-02-08,99016.62153622533
2023-02-09,99016.62153622533
2023-02-10,99016.62153622533
2023-02-13,99016.62153622533
2023-02-14,99016.62153622533
2023-02-15,99016.62153622533
2023-02-16,99016.62153622533
2023-02-17,99016.62153622533
2023-02-21,99016.62153622533
2023-02-22,99016.62153622533
2023-02-23,99016.62153622533
2023-02-24,99016.62153622533
2023-02-27,99016.62153622533
2023-02-28,99016.62153622533
2023-03-01,99016.62153622533
2023-03-02,99016.62153622533
2023-03-03,99016.62153622533
2023-03-06,98216.06578364194
2023-03-07,98216.06578364194
2023-03-08,98216.06578364194
2023-03-09,98216.06578364194
2023-03-10,98216.06578364194
2023-03-13,98216.06578364194
2023-03-14,98216.06578364194
2023-03-15,98216.06578364194
2023-03-16,98216.06578364194
2023-03-17,98216.06578364194
2023-03-20,98216.06578364194
2023-03-21,98216.06578364194
2023-03-22,98216.06578364194
2023-03-23,98216.06578364194
2023-03-24,98216.06578364194
2023-03-27,98216.06578364194
2023-03-28,98216.06578364194
2023-03-29,98216.06578364194
2023-03-30,98216.06578364194
2023-03-31,98216.06578364194
2023-04-03,98216.06578364194
2023-04-04,98216.06578364194
2023-04-05,98216.06578364194
2023-04-06,98216.06578364194
2023-04-10,98216.06578364194
2023-04-11,98216.06578364194
2023-04-12,98216.06578364194
2023-04-13,98216.06578364194
2023-04-14,99687.34351819809
2023-04-17,99687.34351819809
2023-04-18,99687.34351819809
2023-04-19,99687.34351819809
2023-04-20,99687.34351819809
2023-04-21,99687.34351819809
2023-04-24,99687.34351819809
2023-04-25,99687.34351819809
2023-04-26,99687.34351819809
2023-04-27,99687.34351819809
2023-04-28,99687.34351819809
2023-05-01,99687.34351819809
2023-05-02,99687.34351819809
2023-05-03,99687.34351819809
2023-05-04,99687.34351819809
2023-05-05,99687.34351819809
2023-05-08,99687.34351819809
2023-05-09,99687.34351819809
2023-05-10,99687.34351819809
2023-05-11,99687.34351819809
2023-05-12,99687.34351819809
2023-05-15,99687.34351819809
2023-05-16,99687.34351819809
2023-05-17,99687.34351819809
2023-05-18,99687.34351819809
2023-05-19,99687.34351819809
2023-05-22,99687.34351819809
2023-05-23,99687.34351819809
2023-05-24,99687.34351819809
2023-05-25,99687.34351819809
2023-05-26,99687.34351819809
2023-05-30,99687.34351819809
2023-05-31,99687.34351819809
2023-06-01,99687.34351819809
2023-06-02,99687.34351819809
2023-06-05,98497.41018129421
2023-06-06,98497.41018129421
2023-06-07,98497.41018129421
2023-06-08,98497.41018129421
2023-06-09,98497.41018129421
2023-06-12,98497.41018129421
2023-06-13,97591.89476550066
2023-06-14,97591.89476550066
2023-06-15,97591.89476550066
2023-06-16,97591.89476550066
2023-06-20,97591.89476550066
2023-06-21,97591.89476550066
2023-06-22,97591.89476550066
2023-06-23,97591.89476550066
2023-06-26,97591.89476550066
2023-06-27,97591.89476550066
2023-06-28,97591.89476550066
2023-06-29,97591.89476550066
2023-06-30,97591.89476550066
2023-07-03,97591.89476550066
2023-07-05,97591.89476550066
2023-07-06,97591.89476550066
2023-07-07,97591.89476550066
2023-07-10,97591.89476550066
2023-07-11,97591.89476550066
2023-07-12,97591.89476550066
2023-07-13,97591.89476550066
2023-07-14,97591.89476550066
2023-07-17,97591.89476550066
2023-07-18,97591.89476550066
2023-07-19,97591.89476550066
2023-07-20,97591.89476550066
2023-07-21,97591.89476550066
2023-07-24,97591.89476550066
2023-07-25,97591.89476550066
2023-07-26,97591.89476550066
2023-07-27,97591.89476550066
2023-07-28,97591.89476550066
2023-07-31,97591.89476550066
2023-08-01,97591.89476550066
2023-08-02,97591.89476550066
2023-08-03,97591.89476550066
2023-08-04,97591.89476550066
2023-08-07,97591.89476550066
2023-08-08,97591.89476550066
2023-08-09,97591.89476550066
2023-08-10,97591.89476550066
2023-08-11,96636.05639898615
2023-08-14,96636.05639898615
2023-08-15,96636.05639898615
2023-08-16,96636.05639898615
2023-08-17,96636.05639898615
2023-08-18,96636.05639898615
2023-08-21,96636.05639898615
2023-08-22,96636.05639898615
2023-08-23,96636.05639898615
2023-08-24,96636.05639898615
2023-08-25,96636.05639898615
2023-08-28,96636.05639898615
2023-08-29,95784.01325396201
2023-08-30,95784.01325396201
2023-08-31,95784.01325396201
2023-09-01,95784.01325396201
2023-09-05,95784.01325396201
2023-09-06,95784.01325396201
2023-09-07,95784.01325396201
2023-09-08,95784.01325396201
2023-09-11,95784.01325396201
2023-09-12,95784.01325396201
2023-09-13,95784.01325396201
2023-09-14,95784.01325396201
2023-09-15,95020.72671802549
2023-09-18,95020.72671802549
2023-09-19,95020.72671802549
2023-09-20,95020.72671802549
2023-09-21,95020.72671802549
2023-09-22,95020.72671802549
2023-09-25,95020.72671802549
2023-09-26,95020.72671802549
2023-09-27,95020.72671802549
2023-09-28,95020.72671802549
2023-09-29,95020.72671802549
2023-10-02,94145.51827773808
2023-10-03,94145.51827773808
2023-10-04,94145.51827773808
2023-10-05,94145.51827773808
2023-10-06,94145.51827773808
2023-10-09,94145.51827773808
2023-10-10,94145.51827773808
2023-10-11,94145.51827773808
2023-10-12,94145.51827773808
2023-10-13,94145.51827773808
2023-10-16,94145.51827773808
2023-10-17,94145.51827773808
2023-10-18,94145.51827773808
2023-10-19,94145.51827773808
2023-10-20,94145.51827773808
2023-10-23,94145.51827773808
2023-10-24,94145.51827773808
2023-10-25,94145.51827773808
2023-10-26,94145.51827773808
2023-10-27,94145.51827773808
2023-10-30,94145.51827773808
2023-10-31,94145.51827773808
2023-11-01,94145.51827773808
2023-11-02,94145.51827773808
2023-11-03,94145.51827773808
2023-11-06,94145.51827773808
2023-11-07,94145.51827773808
2023-11-08,94145.51827773808
2023-11-09,94145.51827773808
2023-11-10,94145.51827773808
2023-11-13,93449.58535653542
2023-11-14,93449.58535653542
2023-11-15,93449.58535653542
2023-11-16,93449.58535653542
2023-11-17,93449.58535653542
2023-11-20,93449.58535653542
2023-11-21,93449.58535653542
2023-11-22,93449.58535653542
2023-11-24,92509.3597782316
2023-11-27,92509.3597782316
2023-11-28,92509.3597782316
2023-11-29,91757.05373678106
2023-11-30,90670.46708026956
2023-12-01,90670.46708026956
2023-12-04,90670.46708026956
2023-12-05,90670.46708026956
2023-12-06,90670.46708026956
2023-12-07,90670.46708026956
2023-12-08,90670.46708026956
2023-12-11,90670.46708026956
2023-12-12,90670.46708026956
2023-12-13,90670.46708026956
2023-12-14,90670.46708026956
2023-12-15,90670.46708026956
2023-12-18,90670.46708026956
2023-12-19,90670.46708026956
2023-12-20,90670.46708026956
2023-12-21,90670.46708026956
2023-12-22,90670.46708026956
2023-12-26,90670.46708026956
2023-12-27,90670.46708026956
2023-12-28,90670.46708026956
2023-12-29,90670.46708026956
2024-01-02,90670.46708026956
2024-01-03,90670.46708026956
2024-01-04,90670.46708026956
2024-01-05,90670.46708026956
2024-01-08,90670.46708026956
2024-01-09,90670.46708026956
2024-01-10,90670.46708026956
2024-01-11,90670.46708026956
2024-01-12,90670.46708026956
2024-01-16,90670.46708026956
2024-01-17,90670.46708026956
2024-01-18,90670.46708026956
2024-01-19,90670.46708026956
2024-01-22,90670.46708026956
2024-01-23,90670.46708026956
2024-01-24,90670.46708026956
2024-01-25,90670.46708026956
2024-01-26,89893.84428837517
2024-01-29,89893.84428837517
2024-01-30,89893.84428837517
2024-01-31,89893.84428837517
