date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-08-16,put,2,-0.003320522674865439,0.2691621691826973,HARD_STOP,21,2.6729629579356615,1.6160277164656045,7,1922.8033661140503,-739.8546690290399,4.55,103.5326218091964,-744.4046690290398,-0.3871454991955146,96140.16830570251,95395.76363667347,0.07998876351729718,False
2022-08-25,call,2,0.005720972565336078,0.22459837860407683,TIME_STOP,36,2.8482139768627612,2.344223630936537,6,1907.9152727334695,-302.39420755573445,3.9000000000000004,111.46521869923313,-306.29420755573443,-0.16053868425556803,95395.76363667347,95089.46942911773,0.09393681741962233,False
2022-08-29,call,2,-0.009592326139088713,0.26828990842704514,HARD_STOP,13,2.958279265870604,1.736189368398892,6,1901.7893885823546,-733.2539384830271,3.9000000000000004,109.84142799631668,-737.1539384830271,-0.3876107117373926,95089.46942911773,94352.3154906347,0.06539681494162355,False
2022-08-30,call,2,0.006055101422948873,0.27002013038101097,HARD_STOP,7,3.0091651308005547,1.5893304018096217,6,1887.046309812694,-851.9008373945597,3.9000000000000004,109.09678280384463,-855.8008373945597,-0.4535134262176668,94352.3154906347,93496.51465324014,0.059879392173762126,False
2022-09-01,call,2,-0.009067889405967814,0.24996794173625025,HARD_STOP,8,2.416555417865504,1.3877028173134447,7,1869.9302930648028,-720.1968203864417,4.55,98.4423547890407,-724.7468203864416,-0.3875795921775173,93496.51465324014,92771.7678328537,0.07124410688272007,False
2022-09-02,put,2,0.00954009232347417,0.24862091391604,HARD_STOP,9,2.7462166779095103,1.717129150128002,6,1855.435356657074,-617.452516668905,3.9000000000000004,95.16667383494726,-621.352516668905,-0.334882330682968,92771.7678328537,92150.4153161848,0.07415081424169082,False
2022-09-06,call,2,0.0014567652873643505,0.25096924613073845,HARD_STOP,6,2.683153260175983,1.2868893006328204,6,1843.008306323696,-837.7583757258975,3.9000000000000004,88.96339516703051,-841.6583757258975,-0.45667638764188684,92150.4153161848,91308.7569404589,0.07027104354465938,False
2022-09-07,call,2,0.0016073799706477724,0.2511768050655433,HARD_STOP,8,2.685555621930377,1.421963232967803,6,1826.175138809178,-758.1554333775443,3.9000000000000004,89.10082573590904,-762.0554333775443,-0.41729591931388876,91308.7569404589,90546.70150708135,0.07446265246507862,False
2022-09-09,put,2,0.007871064467766125,0.24049395729891512,HARD_STOP,7,2.512382669831757,1.4850197881225788,7,1810.934030141627,-719.1540171964247,4.55,103.89673000457236,-723.7040171964246,-0.3996302488941721,90546.70150708135,89822.99748988493,0.06606019044006732,False
2022-09-12,call,2,0.004937118457484132,0.256496295321338,HARD_STOP,28,3.028330560071502,1.79962686114299,5,1796.4599497976988,-614.351849464256,3.25,84.56898972870842,-617.601849464256,-0.34378826510093075,89822.99748988493,89205.39564042067,0.09243896554336405,False
