date,portfolio
2024-02-27,98861.89314010479
2024-02-28,98861.89314010479
2024-02-29,98861.89314010479
2024-03-01,98861.89314010479
2024-03-04,98861.89314010479
2024-03-05,98861.89314010479
2024-03-06,98861.89314010479
2024-03-07,98861.89314010479
2024-03-08,98861.89314010479
2024-03-11,98861.89314010479
2024-03-12,98861.89314010479
2024-03-13,98861.89314010479
2024-03-14,98861.89314010479
2024-03-15,98861.89314010479
2024-03-18,98861.89314010479
2024-03-19,98861.89314010479
2024-03-20,98861.89314010479
2024-03-21,98861.89314010479
2024-03-22,98861.89314010479
2024-03-25,98861.89314010479
2024-03-26,98861.89314010479
2024-03-27,98861.89314010479
2024-03-28,98861.89314010479
2024-04-01,98861.89314010479
2024-04-02,98861.89314010479
2024-04-03,98861.89314010479
2024-04-04,98861.89314010479
2024-04-05,98861.89314010479
2024-04-08,98861.89314010479
2024-04-09,98861.89314010479
2024-04-10,98861.89314010479
2024-04-11,98861.89314010479
2024-04-12,98861.89314010479
2024-04-15,98861.89314010479
2024-04-16,98861.89314010479
2024-04-17,98861.89314010479
2024-04-18,98861.89314010479
2024-04-19,98861.89314010479
2024-04-22,98861.89314010479
2024-04-23,98861.89314010479
2024-04-24,98861.89314010479
2024-04-25,98861.89314010479
2024-04-26,98861.89314010479
2024-04-29,98861.89314010479
2024-04-30,98861.89314010479
2024-05-01,98861.89314010479
2024-05-02,98861.89314010479
2024-05-03,98861.89314010479
2024-05-06,98861.89314010479
2024-05-07,98861.89314010479
2024-05-08,98861.89314010479
2024-05-09,98861.89314010479
2024-05-10,98861.89314010479
2024-05-13,98861.89314010479
2024-05-14,98861.89314010479
2024-05-15,98861.89314010479
2024-05-16,98861.89314010479
2024-05-17,98861.89314010479
2024-05-20,98861.89314010479
2024-05-21,98861.89314010479
2024-05-22,98861.89314010479
2024-05-23,98861.89314010479
2024-05-24,98861.89314010479
2024-05-28,98861.89314010479
2024-05-29,98861.89314010479
2024-05-30,98861.89314010479
2024-05-31,98861.89314010479
2024-06-03,98861.89314010479
2024-06-04,98861.89314010479
2024-06-05,98861.89314010479
2024-06-06,98861.89314010479
2024-06-07,98861.89314010479
2024-06-10,98861.89314010479
2024-06-11,98861.89314010479
2024-06-12,98861.89314010479
2024-06-13,98861.89314010479
2024-06-14,98861.89314010479
2024-06-17,98861.89314010479
2024-06-18,98861.89314010479
2024-06-20,98861.89314010479
2024-06-21,98861.89314010479
2024-06-24,98861.89314010479
2024-06-25,98861.89314010479
2024-06-26,98861.89314010479
2024-06-27,98861.89314010479
2024-06-28,98861.89314010479
2024-07-01,98861.89314010479
2024-07-02,98861.89314010479
2024-07-03,98861.89314010479
2024-07-05,98861.89314010479
2024-07-08,98861.89314010479
2024-07-09,98861.89314010479
2024-07-10,98861.89314010479
2024-07-11,98861.89314010479
2024-07-12,98861.89314010479
2024-07-15,98861.89314010479
2024-07-16,98861.89314010479
2024-07-17,98861.89314010479
2024-07-18,98861.89314010479
2024-07-19,98861.89314010479
2024-07-22,98861.89314010479
2024-07-23,98861.89314010479
2024-07-24,98861.89314010479
2024-07-25,98861.89314010479
2024-07-26,98861.89314010479
2024-07-29,98861.89314010479
2024-07-30,98861.89314010479
2024-07-31,98861.89314010479
2024-08-01,98861.89314010479
2024-08-02,98861.89314010479
2024-08-05,98861.89314010479
2024-08-06,98861.89314010479
2024-08-07,98861.89314010479
2024-08-08,98861.89314010479
2024-08-09,98861.89314010479
2024-08-12,98861.89314010479
2024-08-13,98861.89314010479
2024-08-14,98861.89314010479
2024-08-15,98861.89314010479
2024-08-16,98861.89314010479
2024-08-19,98861.89314010479
2024-08-20,98861.89314010479
2024-08-21,98861.89314010479
2024-08-22,98861.89314010479
2024-08-23,98861.89314010479
2024-08-26,98861.89314010479
2024-08-27,98861.89314010479
2024-08-28,98861.89314010479
2024-08-29,98861.89314010479
2024-08-30,98861.89314010479
2024-09-03,98861.89314010479
2024-09-04,98861.89314010479
2024-09-05,98861.89314010479
2024-09-06,98861.89314010479
2024-09-09,98861.89314010479
2024-09-10,98861.89314010479
2024-09-11,98861.89314010479
2024-09-12,98861.89314010479
2024-09-13,98861.89314010479
2024-09-16,98861.89314010479
2024-09-17,98861.89314010479
2024-09-18,98861.89314010479
2024-09-19,98861.89314010479
2024-09-20,98861.89314010479
2024-09-23,98861.89314010479
2024-09-24,98861.89314010479
2024-09-25,98861.89314010479
2024-09-26,98861.89314010479
2024-09-27,98861.89314010479
2024-09-30,98861.89314010479
2024-10-01,98861.89314010479
2024-10-02,98861.89314010479
2024-10-03,98861.89314010479
2024-10-04,98861.89314010479
2024-10-07,98861.89314010479
2024-10-08,98861.89314010479
2024-10-09,98861.89314010479
2024-10-10,98861.89314010479
2024-10-11,98861.89314010479
2024-10-14,98861.89314010479
2024-10-15,98190.74206447584
2024-10-16,98190.74206447584
2024-10-17,98190.74206447584
2024-10-18,98190.74206447584
2024-10-21,97542.95743185717
2024-10-22,97542.95743185717
2024-10-23,97542.95743185717
2024-10-24,97542.95743185717
2024-10-25,97542.95743185717
2024-10-28,96970.15702107824
2024-10-29,96970.15702107824
2024-10-30,96970.15702107824
2024-10-31,96970.15702107824
2024-11-01,96970.15702107824
2024-11-04,96970.15702107824
2024-11-05,96970.15702107824
2024-11-06,96970.15702107824
2024-11-07,96970.15702107824
2024-11-08,97611.313830471
2024-11-11,97611.313830471
2024-11-12,97611.313830471
2024-11-13,97611.313830471
2024-11-14,97611.313830471
2024-11-15,97611.313830471
2024-11-18,97611.313830471
2024-11-19,97611.313830471
2024-11-20,97611.313830471
2024-11-21,97611.313830471
2024-11-22,97611.313830471
2024-11-25,97611.313830471
2024-11-26,97611.313830471
2024-11-27,97611.313830471
2024-11-29,97611.313830471
2024-12-02,97611.313830471
2024-12-03,97611.313830471
2024-12-04,97611.313830471
2024-12-05,97611.313830471
2024-12-06,97611.313830471
2024-12-09,97611.313830471
2024-12-10,97611.313830471
2024-12-11,97611.313830471
2024-12-12,97611.313830471
2024-12-13,97611.313830471
2024-12-16,97611.313830471
2024-12-17,99490.50014223774
2024-12-18,99490.50014223774
2024-12-19,99490.50014223774
2024-12-20,99490.50014223774
2024-12-23,99490.50014223774
2024-12-24,99490.50014223774
2024-12-26,99490.50014223774
2024-12-27,99490.50014223774
2024-12-30,99490.50014223774
2024-12-31,99490.50014223774
2024-12-31 00:00:00,99490.50014223774
