date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2022-08-25,call,2,0.005720972565336078,0.22459837860407683,TIME_STOP,36,2.8482139768627612,2.344223630936537,7,2000.0,-352.79324214835685,4.55,130.04275514910532,-357.34324214835686,-0.17867162107417844,100000.0,99642.65675785164,0.09393681741962233,False
2022-09-02,put,2,0.00954009232347417,0.24862091391604,HARD_STOP,9,2.7462166779095103,1.717129150128002,7,1992.853135157033,-720.3612694470559,4.55,111.02778614077181,-724.9112694470558,-0.3637554903863672,99642.65675785164,98917.74548840459,0.07415081424169082,False
2022-09-09,put,2,0.007871064467766125,0.24049395729891512,HARD_STOP,7,2.512382669831757,1.4850197881225788,7,1978.3549097680918,-719.1540171964247,4.55,103.89673000457236,-723.7040171964246,-0.36581101480990547,98917.74548840459,98194.04147120817,0.06606019044006732,False
2022-10-14,put,2,0.009341180937915243,0.2795315322728038,GAMMA_PEAK,31,2.7316264502768397,5.823295534888298,7,1963.8808294241635,2164.168359228021,4.55,329.0522155493045,2159.618359228021,1.0996687410311197,98194.04147120817,100353.65983043618,0.06932696499136633,False
2022-12-29,put,2,0.01135207077428954,0.27488702522225034,HARD_STOP,8,2.3858496416351898,1.3651397359319832,8,2007.0731966087237,-816.5679245625652,5.2,115.52375294205018,-821.7679245625652,-0.40943595178844283,100353.65983043618,99531.89190587362,0.0727337996786146,False
2023-01-03,put,2,0.008483644145521134,0.23285109459495892,GAMMA_PEAK,24,2.4791396653317834,5.448244334879407,8,1990.6378381174725,2375.2837356380987,5.2,319.9380274546421,2370.083735638099,1.1906152340997722,99531.89190587362,101901.97564151172,0.0720583281392299,False
2023-01-04,put,2,0.008351614517184375,0.23297610451145412,HARD_STOP,29,1.9364034321230978,0.8654959693001353,10,2038.0395128302343,-1070.9074628229625,6.5,89.65549130707406,-1077.4074628229625,-0.5286489570198578,101901.97564151172,100824.56817868876,0.12690543984434313,False
2023-01-09,put,2,0.007955449482895654,0.2511417705627394,HARD_STOP,7,2.3177513256751814,1.1662362359542315,8,2016.4913635737753,-921.2120717767599,5.2,101.08428305057177,-926.41207177676,-0.45941782271504694,100824.56817868876,99898.15610691199,0.07841691749919388,False
2023-01-18,call,2,0.006112336793374074,0.21910187962012184,HARD_STOP,22,2.3007595225041095,1.1981941085580068,8,1997.96312213824,-882.0523311568822,5.2,95.85967636542722,-887.2523311568823,-0.4440784323423027,99898.15610691199,99010.90377575511,0.0972788044925598,False
2023-03-03,call,2,0.0059963259505737,0.24375853661710087,TIME_STOP,36,2.513087603500949,2.3450355967482683,7,1980.2180755151023,-117.63640472687635,4.55,123.72692299973531,-122.18640472687635,-0.0617035094455911,99010.90377575511,98888.71737102824,0.09945867659844089,False
2023-03-06,call,2,0.004619094521618088,0.21908398357808712,TIME_STOP,36,2.5504970304870773,2.818752813046089,7,1977.7743474205647,187.77904779130822,4.55,138.2192137869835,183.2290477913082,0.09264406125515662,98888.71737102824,99071.94641881954,0.09112842392488597,False
2023-04-13,call,2,0.0060732032087296535,0.17121115383927635,TIME_STOP,36,1.8946347946282551,2.216928624628348,10,1981.4389283763908,322.29383000009284,6.5,130.44352814929903,315.79383000009284,0.15937600976622437,99071.94641881954,99387.74024881964,0.11916746755776794,False
2023-06-02,call,2,0.00537060029451683,0.17392151247530602,HARD_STOP,5,1.9592248472022529,1.1190559368088757,10,1987.7548049763927,-840.1689103933771,6.5,92.94759093245753,-846.6689103933771,-0.42594232863818055,99387.74024881964,98541.07133842626,0.08497255592762962,False
