date,portfolio
2024-02-02,87608.06487922788
2024-02-05,87608.06487922788
2024-02-06,87608.06487922788
2024-02-07,87608.06487922788
2024-02-08,87608.06487922788
2024-02-09,87608.06487922788
2024-02-12,87608.06487922788
2024-02-13,87608.06487922788
2024-02-14,87608.06487922788
2024-02-15,87075.33068071201
2024-02-16,87075.33068071201
2024-02-20,87075.33068071201
2024-02-21,87075.33068071201
2024-02-22,87075.33068071201
2024-02-23,87075.33068071201
2024-02-26,87075.33068071201
2024-02-27,87075.33068071201
2024-02-28,87075.33068071201
2024-02-29,87075.33068071201
2024-03-01,87075.33068071201
2024-03-04,87075.33068071201
2024-03-05,87075.33068071201
2024-03-06,87075.33068071201
2024-03-07,87075.33068071201
2024-03-08,87075.33068071201
2024-03-11,87075.33068071201
2024-03-12,87075.33068071201
2024-03-13,87075.33068071201
2024-03-14,87075.33068071201
2024-03-15,87075.33068071201
2024-03-18,87075.33068071201
2024-03-19,87075.33068071201
2024-03-20,87075.33068071201
2024-03-21,87075.33068071201
2024-03-22,87075.33068071201
2024-03-25,86493.21138910067
2024-03-26,86493.21138910067
2024-03-27,86493.21138910067
2024-03-28,86493.21138910067
2024-04-01,86493.21138910067
2024-04-02,86493.21138910067
2024-04-03,86493.21138910067
2024-04-04,86493.21138910067
2024-04-05,86493.21138910067
2024-04-08,86493.21138910067
2024-04-09,86493.21138910067
2024-04-10,86493.21138910067
2024-04-11,86493.21138910067
2024-04-12,85946.89353308162
2024-04-15,85946.89353308162
2024-04-16,85946.89353308162
2024-04-17,85946.89353308162
2024-04-18,85946.89353308162
2024-04-19,85946.89353308162
2024-04-22,85946.89353308162
2024-04-23,85946.89353308162
2024-04-24,85946.89353308162
2024-04-25,85946.89353308162
2024-04-26,85946.89353308162
2024-04-29,85946.89353308162
2024-04-30,85946.89353308162
2024-05-01,85946.89353308162
2024-05-02,85946.89353308162
2024-05-03,85946.89353308162
2024-05-06,85946.89353308162
2024-05-07,85946.89353308162
2024-05-08,85946.89353308162
2024-05-09,85946.89353308162
2024-05-10,85946.89353308162
2024-05-13,85946.89353308162
2024-05-14,85946.89353308162
2024-05-15,85946.89353308162
2024-05-16,85790.8580805388
2024-05-17,85790.8580805388
2024-05-20,85790.8580805388
2024-05-21,85790.8580805388
2024-05-22,85790.8580805388
2024-05-23,85790.8580805388
2024-05-24,85790.8580805388
2024-05-28,85790.8580805388
2024-05-29,85790.8580805388
2024-05-30,85790.8580805388
2024-05-31,85790.8580805388
2024-06-03,85790.8580805388
