date,direction,tier,gap_pct,iv_daily,exit_reason,exit_bar,entry_fill,exit_fill,contracts,risk_cap,gross_pnl,commission,slippage,net_pnl,return_pct,portfolio_before,portfolio_after,peak_gamma,capped
2023-01-04,put,2,0.008351614517184375,0.23297610451145412,HARD_STOP,28,1.4721779336488052,0.8960487837874215,13,2000.0,-748.9678948197989,8.450000000000001,105.33374018611832,-757.4178948197989,-0.37870894740989947,100000.0,99242.5821051802,0.12506604491059425,False
2023-08-28,put,2,0.007972125435540107,0.17470357346838328,HARD_STOP,10,1.5975566815753033,1.0498480409987965,12,1984.851642103604,-657.2503686918081,7.800000000000001,100.4144961463168,-665.0503686918081,-0.33506301155433876,99242.5821051802,98577.5317364884,0.0856559782645558,False
2023-11-10,call,2,0.004792944785276074,0.1981064832738018,GAMMA_PEAK,44,2.2171349988920035,4.466559532406184,8,1971.550634729768,1799.5396268113445,5.2,197.87646450994814,1794.3396268113445,0.9101159235797598,98577.5317364884,100371.87136329974,0.09516110124742533,False
2023-11-22,call,2,0.005766320513489632,0.19595153709446725,HARD_STOP,4,2.0689549180976474,1.1852593311091018,9,2007.4374272659948,-795.3260282896912,5.8500000000000005,99.18549736631283,-801.1760282896912,-0.3991038611753111,100371.87136329974,99570.69533501005,0.06690049429263331,False
2023-11-28,call,2,-0.0017711100692816763,0.14127627352310476,HARD_STOP,38,1.8358689368625687,1.1335667419573103,10,1991.413906700201,-702.3021949052584,6.5,88.8513218526732,-708.8021949052584,-0.3559291177592271,99570.69533501005,98861.89314010479,0.12346512139071383,False
2024-10-14,call,2,0.004938070071622454,0.13878110663642518,HARD_STOP,9,1.8829679336204252,1.2183168579914752,10,1977.2378628020958,-664.6510756289501,6.5,88.65817189716263,-671.1510756289501,-0.3394387130933303,98861.89314010479,98190.74206447584,0.07502364318877845,False
2024-10-18,call,2,0.005408284508542603,0.12109482624635631,HARD_STOP,17,1.7653955551128986,1.1830004345504666,11,1963.8148412895168,-640.6346326186753,7.15,88.74049084374346,-647.7846326186752,-0.329860340699592,98190.74206447584,97542.95743185717,0.091245057701787,False
2024-10-25,call,2,0.005847953216374297,0.13490054923817812,HARD_STOP,23,1.6951528884843468,1.1809252423216885,11,1950.8591486371433,-565.6504107789241,7.15,80.67708205648876,-572.8004107789241,-0.29361443709510165,97542.95743185717,96970.15702107824,0.11098381237715224,False
2024-11-07,call,2,0.005534761487616528,0.17705628255742864,GAMMA_PEAK,68,2.400043750344351,3.2079897620853015,8,1939.4031404215648,646.3568093927606,5.2,143.66576450658073,641.1568093927606,0.33059491140835906,96970.15702107824,97611.313830471,0.10542036971059468,False
2024-12-16,call,2,0.004877123066704499,0.1474998511172911,GAMMA_PEAK,58,1.9301538993420775,3.815840211108816,10,1952.22627660942,1885.6863117667383,6.5,175.5804433989798,1879.1863117667383,0.9625863222323102,97611.313830471,99490.50014223774,0.09350470770376064,False
